"","timestep","class","x","y","z"
"59086",29257,2,12,36,34
"59087",29258,2,12,36,34
"59088",29259,2,12,36,35
"59089",29260,2,13,36,35
"59090",29261,2,13,35,35
"59091",29262,2,14,36,35
"59092",29263,2,15,36,35
"59093",29264,2,14,37,36
"59094",29265,2,15,35,36
"59095",29266,2,15,36,35
"59096",29267,2,15,38,36
"59097",29268,2,14,39,35
"59098",29269,2,11,38,36
"59099",29270,2,10,37,37
"59100",29271,2,10,38,36
"59101",29272,2,9,38,38
"59102",29273,2,8,38,38
"59103",29274,2,9,36,38
"59104",29275,2,7,36,37
"59105",29276,2,8,35,37
"59106",29277,2,12,35,37
"59107",29278,2,12,34,37
"59108",29279,2,13,34,37
"59109",29280,2,13,33,36
"59110",29281,2,14,33,36
"59111",29282,2,14,32,37
"59112",29283,2,13,34,37
"59113",29284,2,13,34,36
"59114",29285,2,16,34,37
"59115",29286,2,15,35,37
"59116",29287,2,15,35,38
"59117",29288,2,15,35,38
"59118",29289,2,16,34,37
"59119",29290,2,15,35,38
"59120",29291,2,15,35,38
"59121",29292,2,15,35,39
"59122",29293,2,13,35,38
"59123",29294,2,13,36,39
"59124",29295,2,12,35,39
"59125",29296,2,11,36,39
"59126",29297,2,11,36,39
"59127",29298,2,9,36,38
"59128",29299,2,6,36,37
"59129",29300,2,10,35,36
"59130",29301,2,11,36,35
"59131",29302,2,14,35,35
"59132",29303,2,12,34,35
"59133",29304,2,13,37,35
"59134",29305,2,14,36,36
"59135",29306,2,15,35,34
"59136",29307,2,15,36,35
"59137",29308,2,16,36,34
"59138",29309,2,15,38,34
"59139",29310,2,14,36,34
"59140",29311,2,13,37,35
"59141",29312,2,13,36,34
"59142",29313,2,12,36,35
"59143",29314,2,13,35,35
"59144",29315,2,13,35,35
"59145",29316,2,12,36,36
"59146",29317,2,12,36,35
"59147",29318,2,11,38,36
"59148",29319,2,10,36,37
"59149",29320,2,9,36,36
"59150",29321,2,7,36,37
"59151",29322,2,6,37,38
"59152",29323,2,8,35,37
"59153",29324,2,13,34,37
"59154",29325,2,14,34,36
"59155",29326,2,13,35,37
"59156",29327,2,13,35,37
"59157",29328,2,13,35,36
"59158",29329,2,14,34,36
"59159",29330,2,13,34,36
"59160",29331,2,15,35,38
"59161",29332,2,15,35,37
"59162",29333,2,16,35,37
"59163",29334,2,15,34,37
"59164",29335,2,13,35,38
"59165",29336,2,14,34,38
"59166",29337,2,13,36,38
"59167",29338,2,13,36,39
"59168",29339,2,13,35,38
"59169",29340,2,15,35,39
"59170",29341,2,13,35,39
"59171",29342,2,12,36,40
"59172",29343,2,12,36,39
"59173",29344,2,12,37,38
"59174",29345,2,10,36,38
"59175",29346,2,8,37,38
"59176",29347,2,5,37,38
"59177",29348,2,9,37,38
"59178",29349,2,12,37,36
"59179",29350,2,12,35,35
"59180",29351,2,13,36,35
"59181",29352,2,14,35,34
"59182",29353,2,14,35,34
"59183",29354,2,15,36,35
"59184",29355,2,15,36,35
"59185",29356,2,15,37,34
"59186",29357,2,15,35,33
"59187",29358,2,15,35,35
"59188",29359,2,14,35,34
"59189",29360,2,15,36,35
"59190",29361,2,14,36,35
"59191",29362,2,13,34,36
"59192",29363,2,15,37,35
"59193",29364,2,13,38,35
"59194",29365,2,12,38,35
"59195",29366,2,11,37,37
"59196",29367,2,9,37,38
"59197",29368,2,8,38,37
"59198",29369,2,4,38,38
"59199",29370,2,4,36,37
"59200",29371,2,10,36,37
"59201",29372,2,14,35,37
"59202",29373,2,15,36,36
"59203",29374,2,14,34,37
"59204",29375,2,14,33,36
"59205",29376,2,14,33,37
"59206",29377,2,14,34,37
"59207",29378,2,14,35,37
"59208",29379,2,13,35,37
"59209",29380,2,13,34,36
"59210",29381,2,15,33,36
"59211",29382,2,15,35,37
"59212",29383,2,13,34,37
"59213",29384,2,13,33,37
"59214",29385,2,14,35,37
"59215",29386,2,14,35,37
"59216",29387,2,13,35,36
"59217",29388,2,12,35,37
"59218",29389,2,13,36,39
"59219",29390,2,11,36,37
"59220",29391,2,10,36,38
"59221",29392,2,5,37,38
"59222",29393,2,7,36,37
"59223",29394,2,12,37,37
"59224",29395,2,14,37,35
"59225",29396,2,15,36,35
"59226",29397,2,13,37,35
"59227",29398,2,14,37,34
"59228",29399,2,13,36,34
"59229",29400,2,13,36,34
"59230",29401,2,14,36,33
"59231",29402,2,14,36,34
"59232",29403,2,15,37,33
"59233",29404,2,15,37,34
"59234",29405,2,14,37,34
"59235",29406,2,14,36,34
"59236",29407,2,14,35,34
"59237",29408,2,12,37,35
"59238",29409,2,13,37,36
"59239",29410,2,11,36,37
"59240",29411,2,9,37,35
"59241",29412,2,9,38,35
"59242",29413,2,8,37,36
"59243",29414,2,5,38,35
"59244",29415,2,6,36,35
"59245",29416,2,10,35,37
"59246",29417,2,14,34,36
"59247",29418,2,15,35,36
"59248",29419,2,15,35,37
"59249",29420,2,15,34,36
"59250",29421,2,14,33,38
"59251",29422,2,16,34,36
"59252",29423,2,15,35,36
"59253",29424,2,16,35,37
"59254",29425,2,15,36,36
"59255",29426,2,15,36,36
"59256",29427,2,16,35,37
"59257",29428,2,15,35,36
"59258",29429,2,15,36,35
"59259",29430,2,14,35,36
"59260",29431,2,15,35,36
"59261",29432,2,13,35,37
"59262",29433,2,13,34,37
"59263",29434,2,14,35,38
"59264",29435,2,14,35,38
"59265",29436,2,14,35,39
"59266",29437,2,13,36,38
"59267",29438,2,14,36,39
"59268",29439,2,13,37,38
"59269",29440,2,9,38,40
"59270",29441,2,7,38,38
"59271",29442,2,7,38,36
"59272",29443,2,11,36,36
"59273",29444,2,13,37,36
"59274",29445,2,13,37,37
"59275",29446,2,14,36,35
"59276",29447,2,12,37,35
"59277",29448,2,10,35,35
"59278",29449,2,11,36,33
"59279",29450,2,10,36,35
"59280",29451,2,12,36,35
"59281",29452,2,12,36,34
"59282",29453,2,14,35,34
"59283",29454,2,13,36,35
"59284",29455,2,12,36,35
"59285",29456,2,12,35,33
"59286",29457,2,12,36,35
"59287",29458,2,12,37,35
"59288",29459,2,12,35,36
"59289",29460,2,13,37,34
"59290",29461,2,12,37,37
"59291",29462,2,12,37,36
"59292",29463,2,13,37,36
"59293",29464,2,14,37,36
"59294",29465,2,12,39,37
"59295",29466,2,11,35,37
"59296",29467,2,11,36,37
"59297",29468,2,11,34,38
"59298",29469,2,12,35,38
"59299",29470,2,13,34,38
"59300",29471,2,12,34,38
"59301",29472,2,13,34,38
"59302",29473,2,14,34,38
"59303",29474,2,12,34,38
"59304",29475,2,13,33,38
"59305",29476,2,12,33,38
"59306",29477,2,12,34,38
"59307",29478,2,13,34,38
"59308",29479,2,12,34,39
"59309",29480,2,14,34,39
"59310",29481,2,12,34,38
"59311",29482,2,14,33,39
"59312",29483,2,14,34,38
"59313",29484,2,13,34,39
"59314",29485,2,11,35,39
"59315",29486,2,13,34,38
"59316",29487,2,14,35,38
"59317",29488,2,13,35,38
"59318",29489,2,12,34,37
"59319",29490,2,13,35,38
"59320",29491,2,14,34,38
"59321",29492,2,12,35,38
"59322",29493,2,11,34,37
"59323",29494,2,13,34,37
"59324",29495,2,12,35,37
"59325",29496,2,13,34,37
"59326",29497,2,12,34,37
"59327",29498,2,11,35,37
"59328",29499,2,12,35,37
"59329",29500,2,12,35,36
"59330",29501,2,13,34,37
"59331",29502,2,13,36,36
"59332",29503,2,12,35,37
"59333",29504,2,11,36,35
"59334",29505,2,12,35,36
"59335",29506,2,12,33,37
"59336",29507,2,13,35,36
"59337",29508,2,13,35,37
"59338",29509,2,14,35,36
"59339",29510,2,61,12,36
"59340",29511,2,12,38,38
"59341",29512,2,12,38,38
"59342",29513,2,14,37,36
"59343",29514,2,13,37,37
"59344",29515,2,13,38,37
"59345",29516,2,13,38,36
"59346",29517,2,14,38,37
"59347",29518,2,12,39,36
"59348",29519,2,13,38,37
"59349",29520,2,13,38,36
"59350",29521,2,13,38,38
"59351",29522,2,12,38,39
"59352",29523,2,14,37,39
"59353",29524,2,14,37,39
"59354",29525,2,11,37,39
"59355",29526,2,10,38,41
"59356",29527,2,11,38,40
"59357",29528,2,13,37,39
"59358",29529,2,14,38,40
"59359",29530,2,14,37,40
"59360",29531,2,13,37,40
"59361",29532,2,13,37,40
"59362",29533,2,13,37,39
"59363",29534,2,14,37,40
"59364",29535,2,14,37,40
"59365",29536,2,14,37,40
"59366",29537,2,12,37,40
"59367",29538,2,13,36,39
"59368",29539,2,12,37,39
"59369",29540,2,12,36,38
"59370",29541,2,8,36,39
"59371",29542,2,9,36,38
"59372",29543,2,11,36,37
"59373",29544,2,11,37,36
"59374",29545,2,12,36,36
"59375",29546,2,12,34,36
"59376",29547,2,13,36,34
"59377",29548,2,12,35,34
"59378",29549,2,14,36,35
"59379",29550,2,14,37,35
"59380",29551,2,15,37,35
"59381",29552,2,15,36,36
"59382",29553,2,16,36,36
"59383",29554,2,16,37,35
"59384",29555,2,14,38,36
"59385",29556,2,14,37,37
"59386",29557,2,12,38,37
"59387",29558,2,13,38,38
"59388",29559,2,12,37,37
"59389",29560,2,11,39,37
"59390",29561,2,8,38,38
"59391",29562,2,8,38,38
"59392",29563,2,6,37,39
"59393",29564,2,8,38,38
"59394",29565,2,15,36,38
"59395",29566,2,17,36,35
"59396",29567,2,16,36,38
"59397",29568,2,14,35,37
"59398",29569,2,12,34,38
"59399",29570,2,12,34,37
"59400",29571,2,14,36,38
"59401",29572,2,14,36,38
"59402",29573,2,14,36,38
"59403",29574,2,16,36,38
"59404",29575,2,15,36,37
"59405",29576,2,14,36,39
"59406",29577,2,14,36,38
"59407",29578,2,15,35,37
"59408",29579,2,13,37,38
"59409",29580,2,13,36,38
"59410",29581,2,12,35,38
"59411",29582,2,11,36,38
"59412",29583,2,11,36,38
"59413",29584,2,12,36,39
"59414",29585,2,10,35,38
"59415",29586,2,10,37,39
"59416",29587,2,8,38,38
"59417",29588,2,10,38,37
"59418",29589,2,13,37,36
"59419",29590,2,14,36,36
"59420",29591,2,13,36,36
"59421",29592,2,14,36,35
"59422",29593,2,14,36,35
"59423",29594,2,15,36,35
"59424",29595,2,14,36,36
"59425",29596,2,16,37,35
"59426",29597,2,14,36,36
"59427",29598,2,15,36,36
"59428",29599,2,13,36,35
"59429",29600,2,15,37,36
"59430",29601,2,15,38,36
"59431",29602,2,13,36,35
"59432",29603,2,12,39,35
"59433",29604,2,12,38,35
"59434",29605,2,14,39,36
"59435",29606,2,13,39,36
"59436",29607,2,12,38,35
"59437",29608,2,12,36,36
"59438",29609,2,11,37,37
"59439",29610,2,6,41,38
"59440",29611,2,5,38,38
"59441",29612,2,7,38,38
"59442",29613,2,12,37,38
"59443",29614,2,13,36,38
"59444",29615,2,13,36,37
"59445",29616,2,14,37,37
"59446",29617,2,12,35,36
"59447",29618,2,13,35,36
"59448",29619,2,15,35,36
"59449",29620,2,15,37,36
"59450",29621,2,15,36,36
"59451",29622,2,14,37,35
"59452",29623,2,14,36,34
"59453",29624,2,14,35,36
"59454",29625,2,15,34,35
"59455",29626,2,13,36,36
"59456",29627,2,13,36,37
"59457",29628,2,14,37,38
"59458",29629,2,15,37,36
"59459",29630,2,14,36,38
"59460",29631,2,11,37,39
"59461",29632,2,11,37,38
"59462",29633,2,10,36,39
"59463",29634,2,10,37,39
"59464",29635,2,8,38,38
"59465",29636,2,5,39,37
"59466",29637,2,7,37,36
"59467",29638,2,11,37,36
"59468",29639,2,11,37,34
"59469",29640,2,11,36,35
"59470",29641,2,15,36,36
"59471",29642,2,15,34,34
"59472",29643,2,14,34,34
"59473",29644,2,15,35,35
"59474",29645,2,15,34,34
"59475",29646,2,15,35,34
"59476",29647,2,14,36,36
"59477",29648,2,14,36,35
"59478",29649,2,13,37,35
"59479",29650,2,13,37,35
"59480",29651,2,13,37,37
"59481",29652,2,12,37,36
"59482",29653,2,12,37,36
"59483",29654,2,12,38,36
"59484",29655,2,13,39,35
"59485",29656,2,14,38,36
"59486",29657,2,11,38,37
"59487",29658,2,9,38,37
"59488",29659,2,6,38,37
"59489",29660,2,4,39,37
"59490",29661,2,10,37,37
"59491",29662,2,13,36,37
"59492",29663,2,13,35,37
"59493",29664,2,12,34,36
"59494",29665,2,15,32,35
"59495",29666,2,16,33,35
"59496",29667,2,15,34,35
"59497",29668,2,15,34,35
"59498",29669,2,14,34,34
"59499",29670,2,14,37,35
"59500",29671,2,14,36,35
"59501",29672,2,14,36,35
"59502",29673,2,13,36,36
"59503",29674,2,14,34,37
"59504",29675,2,13,36,37
"59505",29676,2,14,36,37
"59506",29677,2,15,35,37
"59507",29678,2,13,37,38
"59508",29679,2,12,35,37
"59509",29680,2,12,36,38
"59510",29681,2,11,36,36
"59511",29682,2,9,38,37
"59512",29683,2,6,38,37
"59513",29684,2,8,39,37
"59514",29685,2,10,37,36
"59515",29686,2,12,37,36
"59516",29687,2,13,36,35
"59517",29688,2,14,35,35
"59518",29689,2,13,35,34
"59519",29690,2,17,34,34
"59520",29691,2,17,36,35
"59521",29692,2,16,37,33
"59522",29693,2,15,37,34
"59523",29694,2,15,38,34
"59524",29695,2,14,37,34
"59525",29696,2,12,37,34
"59526",29697,2,13,36,34
"59527",29698,2,13,36,35
"59528",29699,2,13,37,35
"59529",29700,2,14,38,34
"59530",29701,2,13,38,35
"59531",29702,2,12,38,36
"59532",29703,2,11,39,36
"59533",29704,2,8,38,37
"59534",29705,2,8,37,38
"59535",29706,2,6,38,37
"59536",29707,2,9,36,37
"59537",29708,2,13,37,37
"59538",29709,2,13,37,36
"59539",29710,2,13,35,36
"59540",29711,2,13,34,35
"59541",29712,2,14,34,35
"59542",29713,2,15,35,37
"59543",29714,2,14,36,36
"59544",29715,2,14,36,36
"59545",29716,2,14,35,36
"59546",29717,2,14,36,36
"59547",29718,2,14,36,36
"59548",29719,2,14,35,36
"59549",29720,2,14,34,36
"59550",29721,2,13,36,38
"59551",29722,2,13,36,36
"59552",29723,2,13,36,37
"59553",29724,2,12,36,38
"59554",29725,2,10,35,38
"59555",29726,2,10,37,38
"59556",29727,2,8,36,37
"59557",29728,2,9,36,36
"59558",29729,2,10,39,38
"59559",29730,2,11,37,36
"59560",29731,2,12,37,36
"59561",29732,2,14,37,35
"59562",29733,2,13,36,35
"59563",29734,2,14,36,34
"59564",29735,2,14,36,33
"59565",29736,2,15,36,34
"59566",29737,2,16,36,33
"59567",29738,2,15,36,34
"59568",29739,2,15,36,35
"59569",29740,2,14,36,35
"59570",29741,2,14,36,36
"59571",29742,2,13,37,35
"59572",29743,2,11,38,36
"59573",29744,2,12,39,36
"59574",29745,2,12,38,36
"59575",29746,2,10,39,36
"59576",29747,2,10,40,37
"59577",29748,2,9,40,36
"59578",29749,2,8,39,36
"59579",29750,2,7,38,35
"59580",29751,2,10,35,36
"59581",29752,2,13,36,37
"59582",29753,2,14,36,36
"59583",29754,2,13,35,36
"59584",29755,2,13,36,35
"59585",29756,2,14,35,36
"59586",29757,2,14,34,36
"59587",29758,2,15,36,36
"59588",29759,2,16,37,36
"59589",29760,2,15,35,36
"59590",29761,2,15,36,37
"59591",29762,2,15,37,37
"59592",29763,2,14,36,37
"59593",29764,2,14,36,37
"59594",29765,2,13,36,38
"59595",29766,2,14,36,37
"59596",29767,2,14,38,38
"59597",29768,2,13,37,38
"59598",29769,2,11,37,37
"59599",29770,2,11,37,38
"59600",29771,2,11,36,38
"59601",29772,2,9,38,38
"59602",29773,2,7,39,37
"59603",29774,2,11,39,37
"59604",29775,2,13,37,36
"59605",29776,2,13,38,35
"59606",29777,2,12,37,34
"59607",29778,2,14,36,34
"59608",29779,2,13,37,34
"59609",29780,2,14,35,34
"59610",29781,2,15,36,34
"59611",29782,2,14,36,34
"59612",29783,2,14,36,35
"59613",29784,2,14,36,35
"59614",29785,2,14,36,34
"59615",29786,2,14,35,33
"59616",29787,2,14,37,34
"59617",29788,2,14,37,34
"59618",29789,2,13,39,34
"59619",29790,2,11,38,32
"59620",29791,2,10,37,35
"59621",29792,2,8,39,35
"59622",29793,2,9,37,35
"59623",29794,2,7,37,34
"59624",29795,2,4,37,38
"59625",29796,2,9,35,37
"59626",29797,2,13,34,36
"59627",29798,2,14,36,37
"59628",29799,2,14,36,38
"59629",29800,2,13,35,37
"59630",29801,2,14,34,36
"59631",29802,2,14,35,35
"59632",29803,2,15,35,35
"59633",29804,2,15,35,35
"59634",29805,2,14,35,35
"59635",29806,2,13,35,35
"59636",29807,2,14,38,36
"59637",29808,2,13,34,33
"59638",29809,2,13,37,34
"59639",29810,2,15,35,35
"59640",29811,2,15,37,35
"59641",29812,2,14,36,36
"59642",29813,2,13,36,36
"59643",29814,2,13,35,35
"59644",29815,2,13,38,36
"59645",29816,2,13,36,38
"59646",29817,2,10,37,37
"59647",29818,2,8,38,35
"59648",29819,2,8,37,35
"59649",29820,2,10,36,35
"59650",29821,2,10,37,35
"59651",29822,2,10,38,34
"59652",29823,2,13,35,33
"59653",29824,2,14,34,33
"59654",29825,2,12,35,33
"59655",29826,2,12,35,32
"59656",29827,2,13,36,33
"59657",29828,2,13,36,32
"59658",29829,2,13,36,33
"59659",29830,2,13,35,32
"59660",29831,2,13,36,33
"59661",29832,2,14,36,34
"59662",29833,2,15,35,33
"59663",29834,2,14,36,33
"59664",29835,2,12,38,34
"59665",29836,2,12,39,36
"59666",29837,2,10,39,35
"59667",29838,2,8,38,35
"59668",29839,2,9,38,35
"59669",29840,2,8,37,35
"59670",29841,2,9,38,36
"59671",29842,2,10,36,36
"59672",29843,2,13,36,37
"59673",29844,2,14,35,36
"59674",29845,2,15,34,36
"59675",29846,2,15,35,36
"59676",29847,2,17,34,35
"59677",29848,2,17,35,37
"59678",29849,2,16,35,36
"59679",29850,2,16,37,37
"59680",29851,2,16,36,36
"59681",29852,2,14,35,37
"59682",29853,2,14,36,36
"59683",29854,2,11,35,37
"59684",29855,2,12,36,37
"59685",29856,2,13,35,37
"59686",29857,2,13,35,36
"59687",29858,2,13,36,37
"59688",29859,2,14,34,37
"59689",29860,2,15,36,37
"59690",29861,2,17,37,38
"59691",29862,2,16,35,38
"59692",29863,2,13,36,38
"59693",29864,2,11,36,38
"59694",29865,2,9,37,38
"59695",29866,2,7,35,38
"59696",29867,2,8,36,38
"59697",29868,2,10,36,36
"59698",29869,2,11,36,36
"59699",29870,2,10,34,35
"59700",29871,2,10,34,35
"59701",29872,2,9,34,35
"59702",29873,2,12,34,35
"59703",29874,2,12,35,35
"59704",29875,2,14,35,35
"59705",29876,2,15,35,34
"59706",29877,2,13,35,35
"59707",29878,2,15,35,34
"59708",29879,2,13,36,34
"59709",29880,2,12,36,36
"59710",29881,2,12,37,35
"59711",29882,2,13,35,35
"59712",29883,2,13,35,35
"59713",29884,2,13,37,36
"59714",29885,2,14,36,36
"59715",29886,2,14,38,37
"59716",29887,2,14,38,39
"59717",29888,2,13,38,40
"59718",29889,2,11,37,39
"59719",29890,2,13,36,40
"59720",29891,2,14,36,41
"59721",29892,2,14,35,40
"59722",29893,2,13,36,40
"59723",29894,2,12,34,40
"59724",29895,2,12,34,40
"59725",29896,2,14,33,40
"59726",29897,2,13,33,40
"59727",29898,2,14,34,40
"59728",29899,2,13,35,39
"59729",29900,2,13,35,40
"59730",29901,2,13,34,40
"59731",29902,2,13,34,39
"59732",29903,2,14,35,39
"59733",29904,2,14,34,39
"59734",29905,2,13,36,39
"59735",29906,2,13,35,40
"59736",29907,2,13,35,39
"59737",29908,2,14,35,39
"59738",29909,2,13,35,38
"59739",29910,2,12,35,39
"59740",29911,2,11,33,38
"59741",29912,2,12,35,38
"59742",29913,2,13,35,38
"59743",29914,2,13,35,38
"59744",29915,2,13,34,37
"59745",29916,2,12,35,38
"59746",29917,2,13,35,37
"59747",29918,2,12,35,39
"59748",29919,2,11,34,37
"59749",29920,2,12,36,37
"59750",29921,2,13,34,37
"59751",29922,2,13,36,38
"59752",29923,2,12,35,38
"59753",29924,2,12,35,37
"59754",29925,2,13,35,37
"59755",29926,2,13,36,36
"59756",29927,2,12,36,36
"59757",29928,2,13,37,37
"59758",29929,2,11,35,34
"59759",29930,2,11,34,35
"59760",29931,2,11,34,33
"59761",29932,2,55,11,34
"59762",29933,2,12,34,35
"59763",29934,2,12,33,32
"59764",29935,2,12,34,35
"59765",29936,2,12,34,34
"59766",29937,2,14,35,34
"59767",29938,2,14,35,34
"59768",29939,2,12,34,36
"59769",29940,2,11,35,35
"59770",29941,2,12,34,36
"59771",29942,2,12,34,36
"59772",29943,2,12,35,35
"59773",29944,2,12,36,36
"59774",29945,2,11,34,36
"59775",29946,2,11,36,35
"59776",29947,2,12,34,36
"59777",29948,2,12,36,36
"59778",29949,2,12,35,36
"59779",29950,2,14,36,35
"59780",29951,2,13,34,36
"59781",29952,2,12,34,36
"59782",29953,2,12,35,35
"59783",29954,2,11,35,36
"59784",29955,2,13,35,35
"59785",29956,2,12,35,35
"59786",29957,2,12,34,35
"59787",29958,2,13,35,36
"59788",29959,2,15,35,34
"59789",29960,2,13,37,34
"59790",29961,2,11,37,34
"59791",29962,2,11,38,33
"59792",29963,2,10,36,34
"59793",29964,2,12,36,33
"59794",29965,2,14,37,33
"59795",29966,2,12,35,34
"59796",29967,2,10,37,33
"59797",29968,2,12,37,33
"59798",29969,2,12,36,33
"59799",29970,2,12,34,33
"59800",29971,2,12,35,33
"59801",29972,2,10,36,33
"59802",29973,2,11,35,33
"59803",29974,2,11,35,34
"59804",29975,2,12,35,33
"59805",29976,2,10,35,33
"59806",29977,2,9,34,34
"59807",29978,2,8,34,34
"59808",29979,2,7,33,34
"59809",29980,2,4,34,34
"59810",29981,2,2,35,33
"59811",29982,2,7,33,34
"59812",29983,2,13,33,35
"59813",29984,2,17,33,35
"59814",29985,2,17,33,35
"59815",29986,2,15,34,35
"59816",29987,2,13,34,33
"59817",29988,2,13,33,34
"59818",29989,2,13,34,35
"59819",29990,2,12,33,35
"59820",29991,2,12,33,36
"59821",29992,2,12,34,35
"59822",29993,2,13,33,36
"59823",29994,2,14,34,35
"59824",29995,2,14,35,36
"59825",29996,2,15,34,36
"59826",29997,2,15,34,37
"59827",29998,2,14,34,37
"59828",29999,2,12,35,36
"59829",30000,2,13,36,36
"59830",30001,2,12,35,36
"59831",30002,2,9,36,36
"59832",30003,2,7,36,34
"59833",30004,2,8,36,35
"59834",30005,2,12,35,35
"59835",30006,2,13,35,34
"59836",30007,2,13,35,35
"59837",30008,2,13,36,35
"59838",30009,2,12,34,33
"59839",30010,2,13,33,33
"59840",30011,2,13,34,34
"59841",30012,2,14,35,33
"59842",30013,2,13,36,34
"59843",30014,2,14,35,33
"59844",30015,2,13,34,33
"59845",30016,2,12,33,34
"59846",30017,2,14,34,34
"59847",30018,2,13,36,34
"59848",30019,2,12,35,33
"59849",30020,2,10,35,34
"59850",30021,2,8,36,34
"59851",30022,2,7,34,33
"59852",30023,2,6,35,34
"59853",30024,2,8,37,33
"59854",30025,2,12,35,35
"59855",30026,2,15,35,36
"59856",30027,2,16,35,35
"59857",30028,2,16,35,36
"59858",30029,2,13,33,35
"59859",30030,2,13,34,35
"59860",30031,2,12,34,36
"59861",30032,2,12,35,36
"59862",30033,2,15,35,35
"59863",30034,2,14,35,36
"59864",30035,2,14,35,35
"59865",30036,2,13,34,36
"59866",30037,2,13,34,36
"59867",30038,2,12,34,36
"59868",30039,2,13,34,37
"59869",30040,2,13,33,37
"59870",30041,2,13,34,36
"59871",30042,2,11,35,36
"59872",30043,2,11,34,36
"59873",30044,2,11,34,36
"59874",30045,2,10,36,36
"59875",30046,2,8,36,35
"59876",30047,2,11,35,35
"59877",30048,2,11,33,34
"59878",30049,2,10,35,34
"59879",30050,2,11,34,34
"59880",30051,2,12,35,34
"59881",30052,2,14,36,33
"59882",30053,2,14,36,33
"59883",30054,2,15,36,33
"59884",30055,2,14,35,34
"59885",30056,2,16,35,33
"59886",30057,2,16,35,33
"59887",30058,2,15,35,33
"59888",30059,2,14,35,34
"59889",30060,2,13,35,35
"59890",30061,2,10,34,34
"59891",30062,2,9,35,34
"59892",30063,2,9,37,35
"59893",30064,2,7,36,35
"59894",30065,2,6,34,35
"59895",30066,2,7,35,35
"59896",30067,2,7,34,35
"59897",30068,2,9,34,35
"59898",30069,2,13,35,36
"59899",30070,2,14,34,35
"59900",30071,2,15,36,35
"59901",30072,2,14,34,36
"59902",30073,2,14,35,35
"59903",30074,2,14,33,34
"59904",30075,2,13,36,35
"59905",30076,2,14,35,35
"59906",30077,2,14,34,36
"59907",30078,2,14,35,36
"59908",30079,2,13,34,36
"59909",30080,2,15,33,36
"59910",30081,2,15,34,36
"59911",30082,2,14,33,37
"59912",30083,2,12,34,36
"59913",30084,2,12,33,36
"59914",30085,2,11,35,37
"59915",30086,2,10,35,36
"59916",30087,2,11,35,37
"59917",30088,2,9,34,36
"59918",30089,2,8,35,36
"59919",30090,2,9,36,36
"59920",30091,2,12,36,35
"59921",30092,2,12,36,33
"59922",30093,2,13,35,33
"59923",30094,2,13,36,33
"59924",30095,2,13,34,33
"59925",30096,2,14,33,32
"59926",30097,2,14,33,33
"59927",30098,2,15,34,32
"59928",30099,2,14,33,32
"59929",30100,2,14,35,32
"59930",30101,2,12,34,33
"59931",30102,2,12,35,32
"59932",30103,2,13,35,34
"59933",30104,2,12,34,34
"59934",30105,2,11,35,34
"59935",30106,2,11,36,33
"59936",30107,2,9,35,34
"59937",30108,2,8,36,35
"59938",30109,2,7,35,35
"59939",30110,2,7,36,34
"59940",30111,2,8,35,33
"59941",30112,2,5,35,34
"59942",30113,2,8,36,35
"59943",30114,2,12,36,36
"59944",30115,2,14,36,35
"59945",30116,2,14,35,34
"59946",30117,2,14,33,35
"59947",30118,2,14,32,33
"59948",30119,2,16,32,33
"59949",30120,2,14,33,35
"59950",30121,2,15,34,35
"59951",30122,2,14,36,35
"59952",30123,2,15,34,36
"59953",30124,2,12,33,36
"59954",30125,2,14,33,37
"59955",30126,2,13,33,35
"59956",30127,2,13,36,37
"59957",30128,2,13,35,37
"59958",30129,2,13,36,37
"59959",30130,2,10,34,38
"59960",30131,2,8,36,37
"59961",30132,2,9,35,36
"59962",30133,2,10,35,36
